ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
ILMN_1741847	0.983	0.47362132	0.7299328	-4.9641	0.04345313	MMP10	matrix metallopeptidase 10
ILMN_1752662	0.983	0.47362854	-0.72992075	-4.9641	-0.0376032		
ILMN_3248428	0.983	0.47366628	0.72985767	-4.9642	0.0427921	LINC00028	long intergenic non-protein coding RNA 28
ILMN_1699980	0.983	0.47366972	0.72985192	-4.9642	0.11241974	TSPAN18	tetraspanin 18
ILMN_1877156	0.983	0.47366984	0.72985172	-4.9642	0.11144772		
ILMN_1696751	0.983	0.47373335	-0.72974558	-4.9642	-0.05513804		
ILMN_1774715	0.983	0.47374786	0.72972133	-4.9642	0.07017802	OR5P3	olfactory receptor family 5 subfamily P member 3
ILMN_1701526	0.983	0.47378666	-0.72965649	-4.9643	-0.03427147		
ILMN_1683827	0.983	0.47380161	-0.72963151	-4.9643	-0.10733506	CHMP3	charged multivesicular body protein 3
ILMN_1683234	0.983	0.47386066	0.72953286	-4.9643	0.08495529	DNAJC1	DnaJ heat shock protein family (Hsp40) member C1
ILMN_1747305	0.983	0.47390674	-0.72945587	-4.9644	-0.07290829	GIMAP8	GTPase, IMAP family member 8
ILMN_1761674	0.983	0.47397408	-0.72934336	-4.9644	-0.04007145	ITGB5	integrin subunit beta 5
ILMN_1712888	0.983	0.47398381	-0.7293271	-4.9644	-0.09099887	HSPH1	heat shock protein family H (Hsp110) member 1
ILMN_1672178	0.983	0.47400642	0.72928933	-4.9644	0.05121424	RNF8	ring finger protein 8
ILMN_1719762	0.983	0.47400687	0.72928858	-4.9644	0.0852501	NUGGC	nuclear GTPase, germinal center associated
ILMN_1811682	0.983	0.4740108	-0.72928202	-4.9644	-0.09655034	CLIP2	CAP-Gly domain containing linker protein 2
ILMN_1722479	0.983	0.47403988	-0.72923344	-4.9645	-0.04849857		
ILMN_1720496	0.983	0.47409576	-0.7291401	-4.9645	-0.05490229	GUCY1A2	guanylate cyclase 1 soluble subunit alpha 2
ILMN_1750029	0.983	0.47410165	0.72913025	-4.9645	0.14070744	GABPA	GA binding protein transcription factor alpha subunit
ILMN_2205050	0.983	0.47412464	-0.72909185	-4.9645	-0.08157923	PRKX	protein kinase, X-linked
ILMN_1697405	0.983	0.47416388	-0.72902632	-4.9646	-0.07904507		
ILMN_2104877	0.983	0.47416415	0.72902586	-4.9646	0.16865621	CMPK1	cytidine/uridine monophosphate kinase 1
ILMN_3243519	0.983	0.474203	-0.72896097	-4.9646	-0.06732799	OACYLP	O-acyltransferase like, pseudogene
ILMN_1672982	0.983	0.47423183	0.72891283	-4.9646	0.0753389	MFSD7	major facilitator superfamily domain containing 7
ILMN_1798076	0.983	0.47423844	0.72890179	-4.9646	0.08749182	HOXD3	homeobox D3
ILMN_1715131	0.983	0.4742474	0.72888683	-4.9646	0.0943062	CCR7	C-C motif chemokine receptor 7
ILMN_1767422	0.983	0.47425668	0.72887132	-4.9646	0.0768511	POLR1D	RNA polymerase I subunit D
ILMN_2383874	0.983	0.47425962	-0.72886641	-4.9646	-0.02133894	PRELID2	PRELI domain containing 2
ILMN_1704247	0.983	0.47426259	-0.72886146	-4.9646	-0.05604238	LAMA3	laminin subunit alpha 3
ILMN_1658526	0.983	0.47428833	0.72881847	-4.9647	0.09791581	RYK	receptor-like tyrosine kinase
ILMN_1740957	0.983	0.47428944	-0.72881663	-4.9647	-0.08969109	NVL	nuclear VCP-like
ILMN_2366719	0.983	0.47431469	0.72877445	-4.9647	0.10281286		
ILMN_2168217	0.983	0.47432533	0.72875668	-4.9647	0.11253785	GPR183	G protein-coupled receptor 183
ILMN_1740415	0.983	0.47435195	0.72871224	-4.9647	0.03769064	WFDC3	WAP four-disulfide core domain 3
ILMN_2412172	0.983	0.47435892	-0.7287006	-4.9647	-0.09241665	APOBEC3F	apolipoprotein B mRNA editing enzyme catalytic subunit 3F
ILMN_1768551	0.983	0.47436649	-0.72868795	-4.9647	-0.12914846		
ILMN_3267232	0.983	0.47443819	0.72856824	-4.9648	0.04358349		
ILMN_3248334	0.983	0.47445823	0.72853478	-4.9648	0.11669586		
ILMN_1806488	0.983	0.47447436	-0.72850785	-4.9648	-0.03460939	CFAP65	cilia and flagella associated protein 65
ILMN_2311456	0.983	0.47450846	0.72845091	-4.9648	0.03103209	COL11A2	collagen type XI alpha 2 chain
ILMN_2347044	0.983	0.47451944	-0.72843259	-4.9649	-0.07047178		
ILMN_1711729	0.983	0.47452725	0.72841955	-4.9649	0.13850767	UQCRBP1	ubiquinol-cytochrome c reductase binding protein pseudogene 1
ILMN_3185144	0.983	0.4745295	0.72841578	-4.9649	0.06031409		
ILMN_3289437	0.983	0.47453626	-0.72840451	-4.9649	-0.03902701		
ILMN_1719547	0.983	0.47453779	0.72840195	-4.9649	0.06487108	INHBA	inhibin beta A subunit
ILMN_1741389	0.983	0.47453854	-0.7284007	-4.9649	-0.13230705	B3GNT8	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 8
ILMN_3246502	0.983	0.47453892	0.72840007	-4.9649	0.03184903		
ILMN_3260721	0.983	0.47456218	-0.72836124	-4.9649	-0.03791266		
ILMN_1827068	0.983	0.4745644	0.72835752	-4.9649	0.04732872		
ILMN_1655734	0.983	0.47457169	0.72834535	-4.9649	0.10238216	RPF1	ribosome production factor 1 homolog
ILMN_1675579	0.983	0.47458275	0.72832689	-4.9649	0.04462706		
ILMN_1656424	0.983	0.47459854	-0.72830053	-4.9649	-0.03131704	SNRPE	small nuclear ribonucleoprotein polypeptide E
ILMN_3309249	0.983	0.47460909	-0.72828293	-4.9649	-0.04809475	MIR1178	microRNA 1178
ILMN_1755281	0.983	0.47462821	-0.72825101	-4.9649	-0.08795592	FBXO15	F-box protein 15
ILMN_3310221	0.983	0.4746314	0.72824568	-4.9649	0.03839363	MIR130B	microRNA 130b
ILMN_1698478	0.983	0.47471587	-0.7281047	-4.965	-0.08458699	SNAPC2	small nuclear RNA activating complex polypeptide 2
ILMN_1676822	0.983	0.47472223	0.72809408	-4.965	0.07440002	C2orf40	chromosome 2 open reading frame 40
ILMN_1768226	0.983	0.47479261	-0.72797661	-4.9651	-0.0691981	ARMCX6	armadillo repeat containing, X-linked 6
ILMN_1738277	0.983	0.47479649	-0.72797014	-4.9651	-0.03247426	NOX3	NADPH oxidase 3
ILMN_3272545	0.983	0.47480628	0.72795379	-4.9651	0.04087451		
ILMN_1750376	0.983	0.47482284	-0.72792616	-4.9651	-0.0701004	PCDHB17P	protocadherin beta 17 pseudogene
ILMN_1878603	0.983	0.47483169	-0.72791139	-4.9651	-0.10271087		
ILMN_1719199	0.983	0.47484185	0.72789443	-4.9651	0.05764112	TULP3	tubby like protein 3
ILMN_1663780	0.983	0.47485085	0.72787942	-4.9651	0.02928713		
ILMN_1737849	0.983	0.47485601	-0.72787081	-4.9651	-0.07813724		
ILMN_1676731	0.983	0.47487123	0.72784541	-4.9651	0.09391572		
ILMN_1741371	0.983	0.47490652	-0.72778652	-4.9652	-0.12333849	TMEM8A	transmembrane protein 8A
ILMN_1710558	0.983	0.4749279	0.72775084	-4.9652	0.04010304		
ILMN_1722798	0.983	0.47495065	0.72771288	-4.9652	0.03770664	PLCD3	phospholipase C delta 3
ILMN_1898325	0.983	0.47504626	-0.72755335	-4.9653	-0.06334681		
ILMN_1709768	0.983	0.47507093	-0.7275122	-4.9653	-0.08115732		
ILMN_1801664	0.983	0.47507196	0.72751049	-4.9653	0.09390402	POLR3K	RNA polymerase III subunit K
ILMN_1749376	0.983	0.47509343	-0.72747466	-4.9653	-0.04589371	TMEM201	transmembrane protein 201
ILMN_1730351	0.983	0.4751219	0.72742718	-4.9654	0.08522674	TEX19	testis expressed 19
ILMN_1661875	0.983	0.47520755	0.7272843	-4.9654	0.06105396	ANK3	ankyrin 3, node of Ranvier (ankyrin G)
ILMN_1873967	0.983	0.47521029	-0.72727972	-4.9654	-0.05672019	LOC100130705	uncharacterized LOC100130705
ILMN_2363450	0.983	0.47522628	0.72725305	-4.9654	0.05658754	NOXO1	NADPH oxidase organizer 1
ILMN_1763603	0.983	0.47525358	-0.72720751	-4.9655	-0.04858054	FAM177A1	family with sequence similarity 177 member A1
ILMN_3289997	0.983	0.4753233	0.72709123	-4.9655	0.04190197		
ILMN_1803994	0.983	0.4753265	0.7270859	-4.9655	0.03996876	RNF5	ring finger protein 5
ILMN_1652123	0.983	0.47533227	-0.72707627	-4.9655	-0.08119018	HMGN1	high mobility group nucleosome binding domain 1
ILMN_2069060	0.983	0.47540735	0.72695106	-4.9656	0.06667762	RBM11	RNA binding motif protein 11
ILMN_2391324	0.983	0.47545909	0.72686477	-4.9656	0.05778907	RCCD1	RCC1 domain containing 1
ILMN_1653711	0.983	0.47547357	-0.72684064	-4.9656	-0.12536068	FZD2	frizzled class receptor 2
ILMN_1656576	0.983	0.47551206	0.72677645	-4.9657	0.0381251	ATCAY	ATCAY, caytaxin
ILMN_2194678	0.983	0.4755205	-0.72676239	-4.9657	-0.04820918	SLC25A48	solute carrier family 25 member 48
ILMN_1690921	0.983	0.47552314	0.72675797	-4.9657	0.06578155	STAT2	signal transducer and activator of transcription 2
ILMN_1671721	0.983	0.47560331	0.72662431	-4.9657	0.05412023		
ILMN_1729191	0.983	0.47565517	0.72653786	-4.9658	0.0380833	CYP2C19	cytochrome P450 family 2 subfamily C member 19
ILMN_1749213	0.983	0.47566743	-0.7265174	-4.9658	-0.0717549	SDF2L1	stromal cell derived factor 2 like 1
ILMN_1797588	0.983	0.47568781	-0.72648344	-4.9658	-0.10056929	LLGL2	LLGL2, scribble cell polarity complex component
ILMN_2049909	0.983	0.47575172	0.7263769	-4.9659	0.04948763	HTN3	histatin 3
ILMN_1747162	0.983	0.4757982	-0.72629942	-4.9659	-0.06402608	DDX47	DEAD-box helicase 47
ILMN_1663370	0.983	0.47581552	-0.72627056	-4.9659	-0.0448532	CCDC62	coiled-coil domain containing 62
ILMN_1717994	0.983	0.47585514	0.72620451	-4.966	0.05701497		
ILMN_1745108	0.983	0.47587201	0.72617639	-4.966	0.02849285	ADAD2	adenosine deaminase domain containing 2
ILMN_2339825	0.983	0.4758856	-0.72615375	-4.966	-0.05993998		
ILMN_1740305	0.983	0.47593668	0.72606862	-4.966	0.07537298		
ILMN_1754541	0.983	0.4759616	0.72602708	-4.966	0.11107694	MYCL	v-myc avian myelocytomatosis viral oncogene lung carcinoma derived homolog
ILMN_1808148	0.983	0.4759976	-0.7259671	-4.9661	-0.17873881	SMCHD1	structural maintenance of chromosomes flexible hinge domain containing 1
ILMN_1791222	0.983	0.47601615	-0.72593619	-4.9661	-0.11486267	GLYCTK	glycerate kinase
ILMN_1738410	0.983	0.4760304	-0.72591245	-4.9661	-0.03417287		
ILMN_1693617	0.983	0.47603138	0.72591081	-4.9661	0.03525261	CSH1	chorionic somatomammotropin hormone 1
ILMN_3242633	0.983	0.47603174	-0.72591021	-4.9661	-0.03010356	SNORD127	small nucleolar RNA, C/D box 127
ILMN_2384152	0.983	0.47605187	0.72587666	-4.9661	0.07095721	EPS8L3	EPS8 like 3
ILMN_1785113	0.983	0.47606171	0.72586027	-4.9661	0.07339891	MUT	methylmalonyl-CoA mutase
ILMN_1779014	0.983	0.47606915	-0.72584787	-4.9661	-0.08069454	TSPYL1	TSPY like 1
ILMN_1796271	0.983	0.47611505	-0.7257714	-4.9662	-0.04340312	APBB1	amyloid beta precursor protein binding family B member 1
ILMN_1681760	0.983	0.47612392	0.72575662	-4.9662	0.13132582		
ILMN_3185242	0.983	0.47613228	-0.72574268	-4.9662	-0.03624449		
ILMN_2185339	0.983	0.47613828	0.72573269	-4.9662	0.07087826	LRTOMT	leucine rich transmembrane and O-methyltransferase domain containing
ILMN_1788098	0.983	0.47615565	0.72570374	-4.9662	0.0480325	LHCGR	luteinizing hormone/choriogonadotropin receptor
ILMN_1791949	0.983	0.47621733	-0.72560098	-4.9663	-0.04422978	PGBD1	piggyBac transposable element derived 1
ILMN_3235790	0.983	0.47623484	-0.72557181	-4.9663	-0.07567253		
ILMN_1720526	0.983	0.4763216	0.72542729	-4.9663	0.06099735	CENPN	centromere protein N
ILMN_2102201	0.983	0.47638637	0.72531941	-4.9664	0.06280869	GPR19	G protein-coupled receptor 19
ILMN_3246356	0.983	0.47639017	0.72531306	-4.9664	0.05848949	C5orf49	chromosome 5 open reading frame 49
ILMN_3240425	0.983	0.47641165	-0.72527729	-4.9664	-0.04763272		
ILMN_1664701	0.983	0.47641897	-0.72526511	-4.9664	-0.02458499	LINC01101	long intergenic non-protein coding RNA 1101
ILMN_1721626	0.983	0.47643353	0.72524085	-4.9664	0.08016938	ARID5B	AT-rich interaction domain 5B
ILMN_2108865	0.983	0.47644082	-0.72522871	-4.9664	-0.05107635	CLLU1	chronic lymphocytic leukemia up-regulated 1
ILMN_1776121	0.983	0.47646096	-0.72519517	-4.9665	-0.12393528	KIAA1211L	KIAA1211 like
ILMN_1774229	0.983	0.47646861	-0.72518242	-4.9665	-0.05316775	SLC7A4	solute carrier family 7 member 4
ILMN_1898818	0.983	0.47647597	0.72517016	-4.9665	0.05332655		
ILMN_1795881	0.983	0.47647647	0.72516934	-4.9665	0.06398167		
ILMN_3269395	0.983	0.47649367	-0.72514069	-4.9665	-0.0621356		
ILMN_1703765	0.983	0.47650397	0.72512353	-4.9665	0.02576185	GPR12	G protein-coupled receptor 12
ILMN_2058327	0.983	0.47652702	-0.72508514	-4.9665	-0.05956241		
ILMN_2382657	0.983	0.47658311	-0.72499175	-4.9666	-0.10825343	ARHGAP9	Rho GTPase activating protein 9
ILMN_1741556	0.983	0.47661305	-0.72494188	-4.9666	-0.07370251		
ILMN_1825369	0.983	0.47666461	-0.72485604	-4.9666	-0.04619632	NETO1	neuropilin and tolloid like 1
ILMN_2199676	0.983	0.47670153	-0.72479456	-4.9666	-0.11533342	CEP152	centrosomal protein 152
ILMN_1661776	0.983	0.47670831	0.72478328	-4.9667	0.0868561	CENPJ	centromere protein J
ILMN_1765704	0.983	0.47673175	-0.72474424	-4.9667	-0.08636841		
ILMN_3276071	0.983	0.47673186	0.72474407	-4.9667	0.03227941	ZNF705E	zinc finger protein 705E
ILMN_1765557	0.983	0.47686819	0.72451711	-4.9668	0.05195081	OLFML2B	olfactomedin like 2B
ILMN_1812080	0.983	0.47694028	0.72439712	-4.9668	0.07891565	PARP16	poly(ADP-ribose) polymerase family member 16
ILMN_1671925	0.983	0.47694597	-0.72438764	-4.9668	-0.06496967	SDHAP3	succinate dehydrogenase complex flavoprotein subunit A pseudogene 3
ILMN_1736584	0.983	0.4769552	0.72437228	-4.9669	0.03599361	MCF2L	MCF.2 cell line derived transforming sequence like
ILMN_1741628	0.983	0.47696183	-0.72436125	-4.9669	-0.0336025	ABL2	ABL proto-oncogene 2, non-receptor tyrosine kinase
ILMN_1667750	0.983	0.47701233	-0.72427719	-4.9669	-0.07177493	SLC4A5	solute carrier family 4 member 5
ILMN_3306011	0.983	0.47702914	-0.72424921	-4.9669	-0.04294691		
ILMN_1728069	0.983	0.47706035	0.72419728	-4.9669	0.11351017	DDX19A	DEAD-box helicase 19A
ILMN_1705352	0.983	0.47706193	-0.72419464	-4.9669	-0.03475974	FUT9	fucosyltransferase 9
ILMN_2206812	0.983	0.47708382	0.72415822	-4.967	0.05446123	CCNJ	cyclin J
ILMN_1796430	0.983	0.47708888	-0.72414979	-4.967	-0.11504032	PSMD3	proteasome 26S subunit, non-ATPase 3
ILMN_1788142	0.983	0.47709633	-0.7241374	-4.967	-0.06320207		
ILMN_1765612	0.983	0.47710434	0.72412406	-4.967	0.04700973		
ILMN_1683858	0.983	0.47715846	-0.724034	-4.967	-0.04133324	EFCAB6	EF-hand calcium binding domain 6
ILMN_1795531	0.983	0.4771934	-0.72397586	-4.9671	-0.08741949	CROCCP3	ciliary rootlet coiled-coil, rootletin pseudogene 3
ILMN_1657248	0.983	0.47723195	0.72391172	-4.9671	0.11609205	EREG	epiregulin
ILMN_1685008	0.983	0.47725593	0.72387182	-4.9671	0.02664832		
ILMN_1666121	0.983	0.47725815	-0.72386812	-4.9671	-0.04012949	FKBP9	FK506 binding protein 9
ILMN_1860354	0.983	0.47725965	-0.72386563	-4.9671	-0.0415462		
ILMN_1789048	0.983	0.47727409	-0.72384161	-4.9671	-0.04096129		
ILMN_2340935	0.983	0.47734728	0.72371983	-4.9672	0.09940922	TCEAL9	transcription elongation factor A like 9
ILMN_1743987	0.983	0.47734821	-0.72371829	-4.9672	-0.04426781		
ILMN_1661454	0.983	0.47740462	0.72362445	-4.9672	0.07461931	DGKA	diacylglycerol kinase alpha
ILMN_1710268	0.983	0.47740785	-0.72361908	-4.9672	-0.08492493	ZNF385D	zinc finger protein 385D
ILMN_1725084	0.983	0.4774114	-0.72361317	-4.9672	-0.04752138		
ILMN_1835610	0.983	0.47741249	-0.72361136	-4.9672	-0.053593		
ILMN_1794156	0.983	0.47747593	0.72350583	-4.9673	0.04688665	DYRK1A	dual specificity tyrosine phosphorylation regulated kinase 1A
ILMN_1677567	0.983	0.47749387	-0.723476	-4.9673	-0.03717074	EPYC	epiphycan
ILMN_3212016	0.983	0.4774957	0.72347295	-4.9673	0.03740572		
ILMN_2100815	0.983	0.47749877	0.72346784	-4.9673	0.08187942	TMEM9B	TMEM9 domain family member B
ILMN_1667162	0.983	0.47749901	0.72346745	-4.9673	0.25318938	NKX3-1	NK3 homeobox 1
ILMN_1658060	0.983	0.47751405	-0.72344243	-4.9673	-0.03252801	FAM224B	family with sequence similarity 224 member B (non-protein coding)
ILMN_1756715	0.983	0.47754228	-0.72339547	-4.9673	-0.26502699	RUNDC3A	RUN domain containing 3A
ILMN_1896830	0.983	0.47754715	0.72338737	-4.9673	0.05112866		
ILMN_1716680	0.983	0.47755714	-0.72337074	-4.9673	-0.05561566	GRM7	glutamate metabotropic receptor 7
ILMN_1804697	0.983	0.47756846	0.72335192	-4.9674	0.05601467	TBC1D8B	TBC1 domain family member 8B
ILMN_1677790	0.983	0.47759108	0.72331431	-4.9674	0.05331773		
ILMN_3235065	0.983	0.47765588	0.72320653	-4.9674	0.07680875	ZNHIT6	zinc finger HIT-type containing 6
ILMN_3310226	0.983	0.47765676	0.72320507	-4.9674	0.02623633	MIR548F4	microRNA 548f-4
ILMN_1895128	0.983	0.47766461	0.72319201	-4.9674	0.0336054	SFTA3	surfactant associated 3
ILMN_1880222	0.983	0.4777005	-0.72313234	-4.9675	-0.04861707		
ILMN_1900159	0.983	0.47770387	0.72312673	-4.9675	0.03417535		
ILMN_1910660	0.983	0.47770928	-0.72311774	-4.9675	-0.05684061		
ILMN_1656189	0.983	0.47771857	-0.72310229	-4.9675	-0.03977524		
ILMN_1724806	0.983	0.47773235	0.72307937	-4.9675	0.13647432	RAPSN	receptor associated protein of the synapse
ILMN_1755457	0.983	0.47777218	0.72301313	-4.9675	0.03350408		
ILMN_1678526	0.983	0.47780996	-0.72295032	-4.9676	-0.03854833	MSL3P1	male-specific lethal 3 homolog (Drosophila) pseudogene 1
ILMN_3248980	0.983	0.47781082	0.72294889	-4.9676	0.038342	LOC441204	uncharacterized LOC441204
ILMN_1689114	0.983	0.47782397	0.72292704	-4.9676	0.04570749		
ILMN_2325534	0.983	0.47782635	0.72292307	-4.9676	0.060736	KCNIP2	potassium voltage-gated channel interacting protein 2
ILMN_2330966	0.983	0.47785588	-0.72287398	-4.9676	-0.0900126	PTK2B	protein tyrosine kinase 2 beta
ILMN_1736448	0.983	0.4778896	0.72281791	-4.9676	0.04916982	VWC2	von Willebrand factor C domain containing 2
ILMN_1750400	0.983	0.47793295	-0.72274584	-4.9677	-0.0869155	C19orf66	chromosome 19 open reading frame 66
ILMN_2148012	0.983	0.47793706	0.72273901	-4.9677	0.05543067		
ILMN_1653266	0.983	0.4779405	0.72273329	-4.9677	0.14180493		
ILMN_1792622	0.983	0.47794878	-0.72271953	-4.9677	-0.04636467		
ILMN_1779488	0.983	0.47797328	0.7226788	-4.9677	0.06280245	RFX3	regulatory factor X3
ILMN_2084745	0.983	0.47798941	-0.72265198	-4.9677	-0.03108775	SLCO1B1	solute carrier organic anion transporter family member 1B1
ILMN_1747673	0.983	0.4780106	0.72261676	-4.9677	0.05516772		
ILMN_1788759	0.983	0.47803492	0.72257633	-4.9677	0.10136602	DSCAM	DS cell adhesion molecule
ILMN_1720004	0.983	0.47804204	0.72256449	-4.9677	0.08002499		
ILMN_2400206	0.983	0.47804535	-0.722559	-4.9677	-0.0605868	UBE2V1	ubiquitin conjugating enzyme E2 V1
ILMN_1689220	0.983	0.47809699	-0.72247316	-4.9678	-0.05476517	IQCE	IQ motif containing E
ILMN_1732197	0.983	0.47811861	0.72243723	-4.9678	0.06866871	MN1	MN1 proto-oncogene, transcriptional regulator
ILMN_2341343	0.983	0.47814643	0.72239099	-4.9678	0.05242016	AGTR1	angiotensin II receptor type 1
ILMN_1717877	0.983	0.47816388	-0.72236198	-4.9678	-0.10332631	IVNS1ABP	influenza virus NS1A binding protein
ILMN_1916822	0.983	0.4782482	0.72222186	-4.9679	0.08510387		
ILMN_1740169	0.983	0.47824873	-0.72222099	-4.9679	-0.03603666	TYRO3	TYRO3 protein tyrosine kinase
ILMN_3273898	0.983	0.47830478	0.72212784	-4.968	0.05251961		
ILMN_1742052	0.983	0.47831063	0.72211812	-4.968	0.07292987	SERPINB9	serpin family B member 9
ILMN_1654606	0.983	0.47831105	-0.72211741	-4.968	-0.03957378	ZDHHC22	zinc finger DHHC-type containing 22
ILMN_2347068	0.983	0.47834583	-0.72205963	-4.968	-0.0690197	MKNK2	MAP kinase interacting serine/threonine kinase 2
ILMN_3274470	0.983	0.47835524	-0.72204399	-4.968	-0.05059314		
ILMN_1698117	0.983	0.47835769	0.72203992	-4.968	0.03236751		
ILMN_1671997	0.983	0.47838037	0.72200223	-4.968	0.05480107		
ILMN_1674787	0.983	0.47840092	0.72196809	-4.968	0.06419218		
ILMN_1883928	0.983	0.47840696	0.72195805	-4.968	0.06880667		
ILMN_1776852	0.983	0.47841181	0.72195	-4.968	0.04118071	TUSC5	tumor suppressor candidate 5
ILMN_1799996	0.983	0.47841761	-0.72194037	-4.968	-0.07205634	DHH	desert hedgehog
ILMN_1800626	0.983	0.47844945	-0.72188747	-4.9681	-0.11169523	SESN1	sestrin 1
ILMN_1760698	0.983	0.47846896	0.72185505	-4.9681	0.04360059		
ILMN_1730575	0.983	0.47848475	0.72182882	-4.9681	0.08831225	GCLC	glutamate-cysteine ligase catalytic subunit
ILMN_1671433	0.983	0.47851637	-0.72177629	-4.9681	-0.02578294		
ILMN_1697503	0.983	0.47854759	-0.72172442	-4.9682	-0.06816132	DHX29	DEAH-box helicase 29
ILMN_1674645	0.983	0.47855322	-0.72171506	-4.9682	-0.04983261	TSGA10	testis specific 10
ILMN_2316844	0.983	0.47855728	0.72170832	-4.9682	0.06986831	RBPJ	recombination signal binding protein for immunoglobulin kappa J region
ILMN_1749866	0.983	0.47857389	-0.72168073	-4.9682	-0.03898249	GATA4	GATA binding protein 4
ILMN_2393067	0.983	0.47857801	-0.7216739	-4.9682	-0.09355423	ICAM4	intercellular adhesion molecule 4 (Landsteiner-Wiener blood group)
ILMN_1864920	0.983	0.47864282	-0.72156624	-4.9682	-0.07057545		
ILMN_1733722	0.983	0.47865958	0.7215384	-4.9682	0.05692007	PAGE3	PAGE family member 3
ILMN_1668498	0.983	0.47866191	0.72153453	-4.9682	0.09100605	CWF19L2	CWF19-like 2, cell cycle control (S. pombe)
ILMN_3263501	0.983	0.47866733	0.72152553	-4.9683	0.05402077		
ILMN_1709851	0.983	0.4786711	0.72151927	-4.9683	0.09484927	TCEA1	transcription elongation factor A1
ILMN_1793846	0.983	0.47867695	0.72150956	-4.9683	0.08139401	BZW1	basic leucine zipper and W2 domains 1
ILMN_1854412	0.983	0.47875514	-0.72137968	-4.9683	-0.06184205		
ILMN_2299661	0.983	0.47876699	-0.72136001	-4.9683	-0.10692352	TNFRSF25	TNF receptor superfamily member 25
ILMN_1761247	0.983	0.47876782	0.72135863	-4.9683	0.05620437	PIR	pirin
ILMN_2112256	0.983	0.47877535	-0.72134613	-4.9683	-0.11787924	TNFRSF4	TNF receptor superfamily member 4
ILMN_1695006	0.983	0.47881332	-0.72128307	-4.9684	-0.06118413		
ILMN_1812474	0.983	0.47884236	-0.72123484	-4.9684	-0.05537269	TFG	TRK-fused gene
ILMN_1876124	0.983	0.47885007	-0.72122204	-4.9684	-0.08509383	OTUD6B-AS1	OTUD6B antisense RNA 1 (head to head)
ILMN_2129388	0.983	0.47885654	0.72121129	-4.9684	0.08058881	CCSER2	coiled-coil serine rich protein 2
ILMN_1655433	0.983	0.47886199	-0.72120224	-4.9684	-0.0970783	BCKDHB	branched chain keto acid dehydrogenase E1 subunit beta
ILMN_1755124	0.983	0.47887606	0.72117889	-4.9684	0.0336512	SPIC	Spi-C transcription factor
ILMN_1746031	0.983	0.47889575	0.72114619	-4.9684	0.07733474	RIMS4	regulating synaptic membrane exocytosis 4
ILMN_1678035	0.983	0.47890132	0.72113693	-4.9684	0.05704551		
ILMN_2348808	0.983	0.47890667	-0.72112805	-4.9684	-0.06514119	SNX16	sorting nexin 16
ILMN_1786069	0.983	0.47891271	0.72111802	-4.9685	0.02808156	DMD	dystrophin
ILMN_1740291	0.983	0.47892022	-0.72110556	-4.9685	-0.07898173	POLQ	DNA polymerase theta
ILMN_1736190	0.983	0.47893189	-0.72108617	-4.9685	-0.1253346	CYP4F3	cytochrome P450 family 4 subfamily F member 3
ILMN_2413599	0.983	0.47895267	0.72105168	-4.9685	0.08092508	CALML4	calmodulin like 4
ILMN_2389151	0.983	0.47895638	-0.72104551	-4.9685	-0.05310016	UGP2	UDP-glucose pyrophosphorylase 2
ILMN_3225058	0.983	0.47898487	-0.72099822	-4.9685	-0.03077736	SHISA9	shisa family member 9
ILMN_1821531	0.983	0.47899319	-0.7209844	-4.9685	-0.06607693	LOC100288798	uncharacterized LOC100288798
ILMN_3301812	0.983	0.47899979	0.72097344	-4.9685	0.04428842		
ILMN_3201895	0.983	0.47902809	-0.72092645	-4.9685	-0.05443267		
ILMN_1678217	0.983	0.47903467	-0.72091553	-4.9686	-0.06312128		
ILMN_3261382	0.983	0.47904922	-0.72089137	-4.9686	-0.04077328	TMEM221	transmembrane protein 221
ILMN_3256445	0.983	0.47910273	-0.72080255	-4.9686	-0.04544006		
ILMN_1677628	0.983	0.47911043	0.72078977	-4.9686	0.03842681	ZNF268	zinc finger protein 268
ILMN_2371911	0.983	0.4791302	0.72075695	-4.9686	0.06011781	MUC1	mucin 1, cell surface associated
ILMN_3309824	0.983	0.47917133	-0.72068866	-4.9687	-0.03532162	MIR452	microRNA 452
ILMN_1695621	0.983	0.47917645	-0.72068016	-4.9687	-0.09282147	KRT3	keratin 3
ILMN_3296700	0.983	0.47919287	-0.72065291	-4.9687	-0.03397663		
ILMN_1704908	0.983	0.47920288	-0.72063629	-4.9687	-0.0659181		
ILMN_1682255	0.983	0.47920361	0.72063508	-4.9687	0.02740566		
ILMN_2155323	0.983	0.47921457	-0.72061689	-4.9687	-0.09185338	ZNF652	zinc finger protein 652
ILMN_1767601	0.983	0.47924341	0.72056903	-4.9687	0.03114892	DUSP18	dual specificity phosphatase 18
ILMN_3310558	0.983	0.47924477	0.72056677	-4.9687	0.06310311	MIR302D	microRNA 302d
ILMN_1803941	0.983	0.47924477	0.72056676	-4.9687	0.10603613	TBC1D15	TBC1 domain family member 15
ILMN_1730568	0.983	0.47926152	-0.72053896	-4.9687	-0.04622938	ZDHHC7	zinc finger DHHC-type containing 7
ILMN_1673207	0.983	0.47927175	-0.72052198	-4.9687	-0.08312741		
ILMN_1865069	0.983	0.47936123	0.72037348	-4.9688	0.12171059		
